"ds-dex-table-row href","ds-dex-table-row-badge-pair-no","ds-dex-table-row-dex-icon src","ds-dex-table-row-token-icon-img src","ds-dex-table-row-badge","ds-dex-table-row-base-token-symbol","ds-dex-table-row-quote-token-symbol","ds-dex-table-row-base-token-name-text","ds-table-data-cell","ds-table-data-cell 2","ds-table-data-cell 3","ds-table-data-cell 4","ds-table-data-cell 5","ds-change-perc","ds-change-perc 2","ds-change-perc 3","ds-change-perc 4","ds-table-data-cell 6","ds-table-data-cell 7","ds-table-empty-val","chakra-text","chakra-text 2"
"https://dexscreener.com/pulsechain/0x8e8f415359e2919a1921955b3c4863d09d20df93","#249","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/a4ab7371e4cfbf8b0a1c20d7ab22860aafa08bd10a72438d3dd31f5cc3e52b51?width=64&height=64&fit=crop&quality=95&format=auto","v2","MOST","UFO","MostWanted","$0.005843","11mo","14","$865","13","","","-4.27%","-4.85%","$38K","$5.8M","-","",""
"https://dexscreener.com/pulsechain/0xad3fcd481f6b06fceadb4bfae1bbb6ee5e82d13f","#250","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/e14f34a637ee83c30ccb22e9062932bba0b6c668c0c69fa6e088478adfb5cba8?width=64&height=64&fit=crop&quality=95&format=auto","v2","SOLIDX","Fleet","Solid X","$0.4391","15d","5","$116","4","","","4.77%","7.05%","$10K","$9.1M","-","",""
"https://dexscreener.com/pulsechain/0x56aece39050608a7944908a1754d0397067aa435","#251","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/442856950e0454d8dc32d50a406ef2e7cc5a86f8d88d4b5366a2aedf9494916e?width=64&height=64&fit=crop&quality=95&format=auto","v2","DOGE","WPLS","DOGE","","11mo","64","$192","50","","0.55%","2.96%","5.98%","$17K","$88K","-","$0.08887","4"
"https://dexscreener.com/pulsechain/0x5cebb68fd22a385b039efd50db6b2597bd425bf1","#252","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/21213083ccc8d054123f1f60b27598bafc7412e594a85c3930cc4340aa9a0358?width=64&height=64&fit=crop&quality=95&format=auto","v2","uP","WPLS","uP","$0.07388","2y","247","$2.4K","165","0.65%","0.39%","1.17%","6.06%","$16K","$1.5M","","",""
"https://dexscreener.com/pulsechain/0xb0f42b00efce4a731447e717414eb79ebdfb0ab7","#253","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/cee023aead51b4f1a696d4ccee7a11c2cc21c11e9ddaab9e31c714a3c509d380?width=64&height=64&fit=crop&quality=95&format=auto","v2","X","pTGC","X","$0.03487","1y","48","$95","7","","","5.52%","8.55%","$38K","$266K","-","",""
"https://dexscreener.com/pulsechain/0x2db5ef4e8a7dbe195defae2d9b79948096a03274","#254","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","","v2","USDC","DAI","USD Coin","$0.001069","2y","432","$18K","206","","2.80%","3.36%","22.29%","$66K","$65.1M","-","",""
"https://dexscreener.com/pulsechain/0x8d79f8ac425501c8353761fd0f8300ee28e5ed71","#255","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/c8fbcc7f7181b95e858b948956261cc7391c723e1bd3f12f6b253a220bbd36e2?width=64&height=64&fit=crop&quality=95&format=auto","v2","DOUBT","eHEX","DOUBT","$0.003248","11mo","89","$816","41","","1.31%","3.53%","4.94%","$36K","$3.0M","-","",""
"https://dexscreener.com/pulsechain/0xe89459e70a3d82f3324706cda94676d6b28994a3","#256","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/ebc990fd10813a5108a7e1190073c8ef89d060a983e5951b3b656ee3a98eae9f?width=64&height=64&fit=crop&quality=95&format=auto","v2","PLSMiami","TEDDY BEAR ㉾","PLSMiami","","2y","41","$174","40","","","2.28%","22.74%","$37K","$233K","-","$0.02330","8"
"https://dexscreener.com/pulsechain/0xa9607906406cf2cf98bc1a1f0224c85d779042bd","#257","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","","v2","USDT","DAI","Tether USD","$0.001061","2y","611","$31K","365","1.23%","3.17%","4.31%","24.26%","$81K","$38.5M","","",""
"https://dexscreener.com/pulsechain/0x1891bd6a959b32977c438f3022678a8659364a72","#258","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/715ae8ccab505a9d8523b6074dd0d0f064c638256dd33019cc34dec3c8e56e62?width=64&height=64&fit=crop&quality=95&format=auto","v2","urmom","pTGC","urmom","$0.0004433","8mo","36","$232","9","","3.38%","7.74%","3.82%","$37K","$201K","-","",""
"https://dexscreener.com/pulsechain/0xf585f6552aad80e287169fe6c6b150c811c853c7","#259","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","","v2","wstETH","WPLS","Wrapped liquid staked Ether 2.0","$0.01337","2y","5,455","$29K","1,273","","-0.58%","35.95%","38.16%","$9.6K","$363K","-","",""
"https://dexscreener.com/pulsechain/0x17292c1c7302a4c28314fce10089c6c0c6485a6b","#260","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/44513bdf5dc98e8f8d87c27fe6b658c3d6f61ccc0a04962d256b3a417c51fc7a?width=64&height=64&fit=crop&quality=95&format=auto","v1","IMX","pTGC","1,000,000x","","2mo","22","$214","10","","26.26%","29.70%","25.66%","$3.4K","$48K","-","$0.04067","11"
"https://dexscreener.com/pulsechain/0xf3a8541894e4d789e6257a63440094d698d82bad","#261","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/706d58ac87f59f9fdb126dc80490c62f783975ee1d9a932380efae751bfc9035?width=64&height=64&fit=crop&quality=95&format=auto","v2","💤","WPLS","MISSOR","$0.0005981","1y","43","$6","25","","0.56%","3.49%","6.73%","$14K","$279K","-","",""
"https://dexscreener.com/pulsechain/0x50a14990f6b982f7b98a2a00afd394e58cab89b6","#262","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/d955da8790b443b8ce8f99ba691a7050269905682864d53408ee566d40c7d5f5?width=64&height=64&fit=crop&quality=95&format=auto","v2","AAVE","DAI","Aave Token","$0.1475","2y","375","$2.2K","195","","0.58%","13.04%","32.31%","$12K","$2.3M","-","",""
"https://dexscreener.com/pulsechain/0xd49a658d5ebc21a22d0717a06a3a550053f76165","#263","https://dd.dexscreener.com/ds-data/dexes/9mm.png","https://cdn.dexscreener.com/cms/images/e3b081fa799851f7776c2596ad2153693b0a78be7a38d4d49ab42ebd22b98768?width=64&height=64&fit=crop&quality=95&format=auto","V3","ZERØ","DAI","ZeroTrust","$0.005562","4mo","30","$104","30","","","","6.02%","$1.2K","$2.0M","-","",""
"https://dexscreener.com/pulsechain/0xe335a81de2b2f92fda4c28fc4e9587925cd16f3a","#264","https://dd.dexscreener.com/ds-data/dexes/9inch.png","https://cdn.dexscreener.com/cms/images/590a13f6b9ef11f89e9be37151f82739899b8ef656d62e4f417177d49f61dcf6?width=64&height=64&fit=crop&quality=95&format=auto","v2","NUTS","WPLS","Squirrel Wif Nut","$0.0001299","1y","21","$208","19","1.32%","1.32%","3.93%","4.78%","$22K","$127K","","",""
"https://dexscreener.com/pulsechain/0x214d847b52261cbd99c8a1da24d1144585657f31","#265","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/e14f34a637ee83c30ccb22e9062932bba0b6c668c0c69fa6e088478adfb5cba8?width=64&height=64&fit=crop&quality=95&format=auto","v2","SOLIDX","PUMP","Solid X","$0.4502","11mo","65","$303","43","","0.43%","4.36%","9.99%","$4.7K","$9.3M","-","",""
"https://dexscreener.com/pulsechain/0x7c189232df88431017a471a1333acda05e25d8f3","#266","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/0b1ab4231f0877a405f7f495f5b11456e7c92c3a9c3eef5e47541fcb9ead3425?width=64&height=64&fit=crop&quality=95&format=auto","v2","ALAMO","WPLS","The Alamo","$0.002233","5mo","12","$56","9","","5.33%","5.31%","7.52%","$13K","$133K","-","",""
"https://dexscreener.com/pulsechain/0xb9bb67afc1294b3029cc151785b3a4dc7c6c0cd2","#267","https://dd.dexscreener.com/ds-data/dexes/9mm.png","https://cdn.dexscreener.com/cms/images/e14f34a637ee83c30ccb22e9062932bba0b6c668c0c69fa6e088478adfb5cba8?width=64&height=64&fit=crop&quality=95&format=auto","V3","SOLIDX","WPLS","Solid X","$0.4610","1y","16","$22","14","1.55%","2.95%","5.42%","9.94%","$5.4K","$9.5M","","",""
"https://dexscreener.com/pulsechain/0x8a41dcd8cfd5f34f9ba9731fbdbf34b45b1b41aa","#268","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/ef3b64e41fea22da295aac7a3cb847f1a4d4828672c01649175b062e7bcfff47?width=64&height=64&fit=crop&quality=95&format=auto","v2","MOG","WPLS","Mog Coin","$0.0004666","1y","78","$173","62","0.72%","1.02%","3.17%","6.96%","$7.3K","$180K","","",""
"https://dexscreener.com/pulsechain/0xb5bca90dfca65adf41e5fe1bc4b6a3b876048958","#269","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/1600f94af76c4b7dbedaec7e5d1f40ecc515cf111f4d7f13474a893c9e5c5f45?width=64&height=64&fit=crop&quality=95&format=auto","v2","PLSPUP","PLSX","PLSPUPPY","$50.84","2y","15","$149","14","","1.39%","4.79%","5.66%","$34K","$2.3M","-","",""
"https://dexscreener.com/pulsechain/0xc70eb19cf121ee197578e4e5bf4eded68b8f6591","#270","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/8dfe9cd9b0a72417741ff2ce429bba40c8d8330e97a0e8ef8286a6a9595e91fc?width=64&height=64&fit=crop&quality=95&format=auto","v2","STD","WPLS","SoftTastyDonut","","1y","177","$4.2K","97","","0.42%","4.27%","24.26%","$33K","$64K","-","$0.03077","6"
"https://dexscreener.com/pulsechain/0x6d3b099dd9112ddf047e16069d343f12852bf2d2","#271","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/05cc83ab09dc5a779c5d46f62094d581593c7ed642c40a31800d0e1109eafd43?width=64&height=64&fit=crop&quality=95&format=auto","v2","$INCOGNITO","WPLS","$INCOGNITO","","1y","16","$8","8","","1.40%","4.79%","7.09%","$19K","$84K","-","$0.08774","4"
"https://dexscreener.com/pulsechain/0xb3b1c207cf5afa0069fdabb2ec6df6513f0140fe","#272","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/5cd264dd69c45b26f1913566d9bc8da07b05c07368d8c7179c5cc87cfdacd2c1?width=64&height=64&fit=crop&quality=95&format=auto","v2","BFF","Finvesta","𑀭𑀭𑀭𑀭𑀭","$1,190.90","2y","63","$1.4K","48","","7.92%","10.12%","16.66%","$33K","$699K","-","",""
"https://dexscreener.com/pulsechain/0x97438100107d396b47d38f3d990a3f9f12eab925","#273","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/f0088e21f4edb4e5e86ca5ac3092eb0dec46835be92ea4fa2823047c458dfe21?width=64&height=64&fit=crop&quality=95&format=auto","v2","N㉾SD㉾Q","F㉾D","NotsDotQ","$0.8020","10mo","109","$154","56","","","1.94%","13.19%","$32K","$100K","-","",""
"https://dexscreener.com/pulsechain/0x5f3f098e83cd780e83cf645596a8f7c03bb4ddb3","#274","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/509e7473db6a457200b6ae134f6b36f4eebefbc6335401ad07b884dd63a9f209?width=64&height=64&fit=crop&quality=95&format=auto","v1","ELON","WPLS","Dogelon","","2y","76","$140","42","","","9.24%","19.71%","$1.8K","$5.4M","-","$0.05422","8"
"https://dexscreener.com/pulsechain/0x159e3157d397eaabe43d3f6dbfc22aad805eff31","#275","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/67c802c9e5f6629efa3cded844528d93e2c656af440c949f02659f880b9381cf?width=64&height=64&fit=crop&quality=95&format=auto","v2","🍯","TEDDY BEAR ㉾","HoneyPot","$163.90","1y","145","$526","85","","0.58%","2.54%","19.05%","$32K","$89K","-","",""
"https://dexscreener.com/pulsechain/0xd2335e1c634fc3a1ddf766161bcb8e7ec134cf03","#276","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","","v2","USDT","TREASURY BILL ㉾","Tether USD","$0.001036","1y","192","$9.7K","159","","1.41%","4.71%","22.46%","$471K","$37.6M","-","",""
"https://dexscreener.com/pulsechain/0xc44b970e67580d28a3e47fd3778c88391d099b86","#277","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/1b6e7c45ed56adc0864469a9292e4eddf5181ffe3ce477505d24f876c9cc62c6?width=64&height=64&fit=crop&quality=95&format=auto","v2","VOUCH","PLSX","Vouch","","4mo","13","$129","9","","","1.23%","5.06%","$18K","$2.3M","-","$0.02376","4"
"https://dexscreener.com/pulsechain/0x99b6589ea6e6bcc03fda3a18908a6e13bca25991","#278","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/f6e55519bbd8c01a255feab9b738dd5306694efbd141310e55802d8c605853ca?width=64&height=64&fit=crop&quality=95&format=auto","v2","F㉾D","DAI","Reserve Teh ㉾","","1y","249","$2.3K","122","0.98%","1.85%","3.71%","15.59%","$16K","$3.3M","","$0.02719","4"
"https://dexscreener.com/pulsechain/0x748ddb9fe09836c2692bb714e356c8c47c0bb9ab","#279","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/cf0b2e7180662687cb0638c09349979771ff52bb76ff0ebf6047eaa4293bf614?width=64&height=64&fit=crop&quality=95&format=auto","v2","BEAST","WBTC","BEAST","$0.03003","1y","52","$144","36","0.26%","1.89%","4.84%","7.27%","$4.4K","$30.0M","","",""
"https://dexscreener.com/pulsechain/0xf0be6d92e03c8f51ce9ad3291debccecc0275e1a","#280","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/d955da8790b443b8ce8f99ba691a7050269905682864d53408ee566d40c7d5f5?width=64&height=64&fit=crop&quality=95&format=auto","v2","AAVE","USDC","Aave Token","$0.1446","1y","192","$1.1K","129","","","12.93%","29.82%","$10K","$2.3M","-","",""
"https://dexscreener.com/pulsechain/0x30655f1915ab39e06931aa3be10ad1a430982dd7","#281","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","","v2","TREASURY BILL ㉾","㈞","TREASURY BILL","$0.0001262","1y","154","$11K","75","1.57%","2.15%","3.40%","17.63%","$2.2M","$23.8M","","",""
"https://dexscreener.com/pulsechain/0xaaadce181de7f36e17c92287503195ecfd7ed49c","#282","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/a4ab7371e4cfbf8b0a1c20d7ab22860aafa08bd10a72438d3dd31f5cc3e52b51?width=64&height=64&fit=crop&quality=95&format=auto","v2","MOST","PLSX","MostWanted","$0.006185","11mo","300","$3.7K","129","","0.54%","1.73%","1.34%","$26K","$6.1M","-","",""
"https://dexscreener.com/pulsechain/0x8c52470a05eeb2fce4905688ec59bfdd32e71d07","#283","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","","v2","WBTC","WPLS","Wrapped BTC from Ethereum","$90,617.10","2y","773","$20K","427","-0.19%","-0.59%","-0.24%","-0.37%","$172K","$1.7M","","",""
"https://dexscreener.com/pulsechain/0x3474c4e0447e72bef593f7a409e5ae67a6cec9ad","#284","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/8f4dd35f9df176cb116acb5de429df1fba6294c857aa3c4e926c6f542ebd1c7b?width=64&height=64&fit=crop&quality=95&format=auto","v1","Finvesta","WPLS","Finvesta","$1.54","2y","175","$2.3K","83","","0.92%","8.66%","-5.36%","$20K","$1.4M","-","",""
"https://dexscreener.com/pulsechain/0xcb2e7ab1e4d1cd9be32e5eb7b9c413e111e731c7","#285","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/57d00c0dd241262893f242a4fbf2d5160963b764997869f6b8d4ad0bcc287f2c?width=64&height=64&fit=crop&quality=95&format=auto","v1","zkPULSE","WPLS","zkPULSE","","4mo","23","$460","21","","1.44%","14.47%","15.37%","$14K","$35K","-","$0.07987","4"
"https://dexscreener.com/pulsechain/0xb920d07bac5ad008db8014f8f52f3042fff08f00","#286","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/bf1541da0ed88c19659636a19b08b35c7a74bc5f45baecb6cfa7e24fc8dbc2fb?width=64&height=64&fit=crop&quality=95&format=auto","v2","UNITY","PLSX","Unity","$0.07324","4mo","83","$642","30","","","0.15%","1.58%","$30K","$437K","-","",""
"https://dexscreener.com/pulsechain/0x9fb074a335e7b32fce58f38d935975ca48371368","#287","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/64926fcdc5aa28a88dc92fc1f3189f9de0ba0bdae7d301381ad59deec0de5561?width=64&height=64&fit=crop&quality=95&format=auto","v2","SURF","WPLS","SURF","$0.001817","8mo","1","<$1","1","","","","","$31K","$174K","-","",""
"https://dexscreener.com/pulsechain/0x7114ead44cab77ca9a136d2663a6e500de8bd0ef","#288","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/eb491745350a1df6aab262528d6b9fbdc7430ada15a7d7ee0d33d94b65658b1a?width=64&height=64&fit=crop&quality=95&format=auto","v2","PSM","WPLS","Pulseium","","5mo","2","$6","2","","","3.99%","3.99%","$31K","$35K","-","$0.02330","7"
"https://dexscreener.com/pulsechain/0x190d23edf923ef59ea92d242151c75f97052f8bd","#289","https://dd.dexscreener.com/ds-data/dexes/9inch.png","https://cdn.dexscreener.com/cms/images/e14f34a637ee83c30ccb22e9062932bba0b6c668c0c69fa6e088478adfb5cba8?width=64&height=64&fit=crop&quality=95&format=auto","v2","SOLIDX","PLSX","Solid X","$0.4535","1y","32","$81","25","","0.01%","4.75%","11.16%","$1.5K","$9.4M","-","",""
"https://dexscreener.com/pulsechain/0x89cfffb84016fbf4da34b400e847a61be1a7fe34","#290","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/e14f34a637ee83c30ccb22e9062932bba0b6c668c0c69fa6e088478adfb5cba8?width=64&height=64&fit=crop&quality=95&format=auto","v2","SOLIDX","INC","Solid X","$0.4407","1y","57","$118","30","","-0.37%","2.35%","7.52%","$1.2K","$9.1M","-","",""
"https://dexscreener.com/pulsechain/0x8c35cfcedf4c571f688866430983ead6cbb5ca16","#291","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/2c5ecf6ad79b960409a5c4b794f47d8f061a5d17d3a36616ac57cb21f1577d2f?width=64&height=64&fit=crop&quality=95&format=auto","v2","PINC","WPLS","Pinc","$11.53","2mo","6","$87","4","","6.38%","6.38%","12.26%","$5.4K","$74K","-","",""
"https://dexscreener.com/pulsechain/0x7dba127e41ed05500d114e81d9713b4c084ce6e5","#292","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/1b6e7c45ed56adc0864469a9292e4eddf5181ffe3ce477505d24f876c9cc62c6?width=64&height=64&fit=crop&quality=95&format=auto","v2","VOUCH","HEX","Vouch","","4mo","7","$105","6","","","","2.16%","$16K","$2.2M","-","$0.02363","4"
"https://dexscreener.com/pulsechain/0xfe75775688d853c48951847faf9b5536d599d5e2","#293","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/188eccb63105be7c4d8262a22387575eaee9c07d33fa81cbfcdd90b930d1b43f?width=64&height=64&fit=crop&quality=95&format=auto","v1","ALIEN","pTGC","ALIEN","","2y","4","$42","3","","","0.47%","1.51%","$30K","$81K","-","$0.01059","6"
"https://dexscreener.com/pulsechain/0x71423f29f8376ef8efdb9207343a5ff32604c2e3","#294","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/d7c6aaacc044283fc6effcd1098892775e1dd73f4b063b4e367f5e4a2f2abf50?width=64&height=64&fit=crop&quality=95&format=auto","v2","monat money Ǝ𒑰","WBTC","Ǝ𒑰","","2y","46","$176","26","","","-1.06%","14.32%","$30K","$154K","-","$0.01386","4"
"https://dexscreener.com/pulsechain/0x14495adf3e689221655fdc950cd0133051ec61f9","#295","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/b5fb97b198c3d2b4f9100ed692f00f7d9c3091417a57e7c64519d956350430cf?width=64&height=64&fit=crop&quality=95&format=auto","v1","OPUS","WPLS","OPUS","","13d","1,783","$13K","29","1.48%","0.34%","6.24%","22.01%","$9.8K","$3.4M","","$0.06811","4"
"https://dexscreener.com/pulsechain/0xb6033021ede32dff3dd24d28aeee5f6ac59892fc","#296","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/51647abc5940bc394e7a3d9a3a26b04eb1635b3cd25ef5e8bf2b10cb071c7d17?width=64&height=64&fit=crop&quality=95&format=auto","v2","🏧","WPLS","GAS Station","","8mo","4,910","$442","40","","0.50%","2.13%","2.95%","$17K","$53K","-","$0.09512","5"
"https://dexscreener.com/pulsechain/0x9d40a25ea65cc5225f82428eeff0efb23438c6f4","#297","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/c8fbcc7f7181b95e858b948956261cc7391c723e1bd3f12f6b253a220bbd36e2?width=64&height=64&fit=crop&quality=95&format=auto","v2","DOUBT","HEX","DOUBT","$0.003466","10mo","86","$813","47","5.57%","8.09%","9.99%","11.78%","$28K","$3.2M","","",""
"https://dexscreener.com/pulsechain/0x549b9714867ab856523d9e3534c255e286371d1e","#298","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/f838d63340b7dba30cbd903d949698487a31a9626a32fd20998cc4d1656a46cc?width=64&height=64&fit=crop&quality=95&format=auto","v2","ACTR","WPLS","Actuator","$0.0003255","1y","162","$666","71","","-0.27%","8.01%","10.61%","$7.7K","$215K","-","",""
"https://dexscreener.com/pulsechain/0x49c75001da5a603edc2676f65b150ce7a830acde","#299","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/f6e55519bbd8c01a255feab9b738dd5306694efbd141310e55802d8c605853ca?width=64&height=64&fit=crop&quality=95&format=auto","v2","F㉾D","USDT","Reserve Teh ㉾","","3mo","172","$1.6K","96","1.26%","2.26%","4.04%","15.82%","$13K","$3.3M","","$0.02734","4"
"https://dexscreener.com/pulsechain/0xf35f8db9b6760799db76796340aacc69dea0c644","#300","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/897e74df331bdfa1ad134b530dde7d02cc2cce5547ca64b2ca34b5ddd1ac7d6e?width=64&height=64&fit=crop&quality=95&format=auto","v2","PRINT","INC","INC Printer","$0.001520","9mo","27","$300","21","","-0.32%","-0.03%","3.46%","$28K","$152K","-","",""
